"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1754265136959988186","Mon Feb 05 17:21:21 +0000 2024","0","@idextratime Ada yg ambil beasiswa ke Spanyol demi nonton CR7. Walau kuliahnya bahasa Inggris tetep perlu bhs spanyol buat jajan n gaul. Effort coy. Dr situ baru sadar ni org pengaruhnya gede bgt.","1754555823630823797","","idextratime","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754555823630823797","1622049816535773187","LPDPgarislucu"
"1754148976948080685","Mon Feb 05 16:10:57 +0000 2024","0","@agmptra @dAsalbantani @ainunnajib Klo bicarain biaya kuliah gratis jgnkan LPDP S1 jg ada bidik misi utk masyarakat ga mampu. Klo mau kuliah disubsidi smpe 70% -100% utk semua masyarakat negara kita msh di tahap sekolah 12th gratis. Makanya solusi prabowo kasih maksi gratis bir meringankan beban ortu.","1754538110061580684","","agmptra","in","","0","1","0","https://x.com/Myx952688967098/status/1754538110061580684","1691107854776942592","Myx952688967098"
"1754536807931564097","Mon Feb 05 16:05:47 +0000 2024","0","wkwk soalnya kemana jawabnya kemana mapel sejarah bisa jadi essay masuk lpdp tpi sekarang mau daftar beasiswa LPDP ngga bisa mikir","1754536807931564097","","","in","Kaliwungu, Indonesia","0","0","0","https://x.com/Ivanasekali/status/1754536807931564097","1204384490866368516","Ivanasekali"
"1754399521470325079","Mon Feb 05 16:03:05 +0000 2024","196","@seik27201670 blokir mau?","1754536130270425463","","","in","Jakarta Pusat, DKI Jakarta","25","51","28","https://x.com/LPDP_RI/status/1754536130270425463","1527305923","LPDP_RI"
"1754148976948080685","Mon Feb 05 16:02:05 +0000 2024","0","@Myx952688967098 @dAsalbantani @ainunnajib Setuju aja dg program itu &amp; sudah berjalan dg adanya LPDP Tapi yg jd permasalhan saat ini: mahasiswa biasa saja yg ga masuk kriteria LPDP/beasiswa &amp; itu berlaku g hanya di Fak kedokteran. Solusi saya biaya perkuliahan disubsidi sampai 70% ~ gratis shg minat kuliah jd tinggi.","1754535879258030319","","Myx952688967098","in","Indonesia","0","2","0","https://x.com/agmptra/status/1754535879258030319","373963743","agmptra"
"1754481522831437850","Mon Feb 05 15:52:47 +0000 2024","2","@collegemenfess Dapet judul pas magang. Dosen suka krn masalah real.lofe di pekerjaan sehari2 katanya Jd klo blm ada ide santai aja Coba magang atau ngobrol ama yg udah kerja","1754533538417070306","","collegemenfess","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754533538417070306","1622049816535773187","LPDPgarislucu"
"1754511308769390692","Mon Feb 05 15:51:45 +0000 2024","5","@collegemenfess Tambahan beda jurusan (loncat IPA IPS) Jadi beneran harus mulai dr nol. Kerjaan minjem buku ke temen dan begadang d rental komputer Sambil part time pula Ga tau kok bs lewat dgn mayan ok","1754533276239180183","","LPDPgarislucu","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754533276239180183","1622049816535773187","LPDPgarislucu"
"1754511308769390692","Mon Feb 05 15:49:52 +0000 2024","65","@collegemenfess Semester 1 Org yg pertama kuliah d kluarga bsar jd bingung hrs gimana gada yg bisa ditanya Gada ada fasilitas macam laptop dll Blm nemu circle yg pas Byk kuliah pagi pdhl angkot jauh bgt harus ganti2 Syukurlah bisa lewat dgn baik walau babak belur Yok kalian bisa jg ","1754532802857750988","","collegemenfess","in","Internesyenel","1","3","6","https://x.com/LPDPgarislucu/status/1754532802857750988","1622049816535773187","LPDPgarislucu"
"1754526763424879082","Mon Feb 05 15:25:53 +0000 2024","0","Tapi apakah iya mereka2 itu pulaaang? Gue gak ngikutin pro cons pulang enggaknya lpdp awardees tapi maksud gue berarti ada yg perlu dibenahi dari programnya dong kalo harapan lo mereka2 ini pulang2 bikin brand mobil brand hp????","1754526766239223847","","kandilla_","in","Jakarta Capital Region","0","1","0","https://x.com/kandilla_/status/1754526766239223847","1340614776825659392","kandilla_"
"1754526763424879082","Mon Feb 05 15:25:52 +0000 2024","0","Pak wowo menyekolahkan anak muda yang cerdas di bidang science engineering mathematics whatever you name it yang sekolah di luar negeri itu sudah dilakukan dari sejak lpdp ada toh. Sekarang udah byk yg pulang apakah semakin banyak Apple wanna be Tesla wanna be? Gak jugaa","1754526763424879082","","","in","Jakarta Capital Region","0","1","0","https://x.com/kandilla_/status/1754526763424879082","1340614776825659392","kandilla_"
"1754521763248226381","Mon Feb 05 15:13:39 +0000 2024","0","5. LoA Dulu Atau LPDP dulu? https://t.co/Ezb5s6023f https://t.co/MFPTO049py","1754523689117495743","https://pbs.twimg.com/media/GFlR4U-aUAAg5PN.png","angeljauhari","in","Indonesia","0","0","0","https://x.com/angeljauhari/status/1754523689117495743","1705530444861919232","angeljauhari"
"1754521263459139729","Mon Feb 05 15:10:16 +0000 2024","0","Soal dokter... maap dokter tuh banyak hampir tiap kampus ada jurusan ke dokteran baik swasta/negeri bahkan UPI aja ada PENDIDIKAN LOH ADA KEDOKTERAN. Yg masalah itu biaya trs apa? Kirim 10rb ke luar negeri? Yakin balik? LPDP AJA KAGAK BALIK² WKWKWKWK","1754522838806180279","","theblackcatss","in","","0","0","0","https://x.com/theblackcatss/status/1754522838806180279","1072432748185309185","theblackcatss"
"1754521763248226381","Mon Feb 05 15:09:52 +0000 2024","0","3. Tips Esai LPDP https://t.co/nwQ5A4eAm1","1754522734611275806","https://pbs.twimg.com/media/GFlRH2-bkAAcmFQ.jpg","angeljauhari","in","Indonesia","0","1","0","https://x.com/angeljauhari/status/1754522734611275806","1705530444861919232","angeljauhari"
"1754521763248226381","Mon Feb 05 15:07:58 +0000 2024","1","1. Tips Mengenal Diri Sendiri (+ Persiapan SIMAK UI dan LPDP) https://t.co/tbASJ5TJWK https://t.co/lnxKH2IrEt","1754522259627430324","https://pbs.twimg.com/media/GFlQqSBbMAAbZ0L.jpg","angeljauhari","in","Indonesia","0","1","0","https://x.com/angeljauhari/status/1754522259627430324","1705530444861919232","angeljauhari"
"1754521763248226381","Mon Feb 05 15:06:00 +0000 2024","3","Mau daftar LPDP? Baca 5 artikel ini -- A Thread","1754521763248226381","","","in","Indonesia","1","1","1","https://x.com/angeljauhari/status/1754521763248226381","1705530444861919232","angeljauhari"
"1754520926585233908","Mon Feb 05 15:02:40 +0000 2024","0","Kakaknya temenku LPDP tapi kalau mentoring gratis + dimasakin emaknya temenku wkwkwk","1754520926585233908","","","in","Mazmur 127:2 ","0","0","0","https://x.com/kindahao/status/1754520926585233908","108574010","kindahao"
"1754520898655211832","Mon Feb 05 15:02:34 +0000 2024","0","️️","1754520898655211832","","","art","La Pedraja de Portillo","0","0","0","https://x.com/adrimendy99lpdp/status/1754520898655211832","2960802238","adrimendy99lpdp"
"1754518382454726752","Mon Feb 05 14:52:34 +0000 2024","5"," gw ngasih mentoring wawancara lpdp DN free thn lalu as awardee thn ini diajakin cm ga sempet. Kaget ternyata ada yg bisnisin ya. Untuk yg niat mau dftr beasiswa jangan resah ya dan ga usah terayu untuk pake jasa berbayar. Para awardee punya program mentoring GRATISSS TISSSS!","1754518382454726752","","","in","","0","0","0","https://x.com/ZeeNunewbaby/status/1754518382454726752","1512816020838256646","ZeeNunewbaby"
"1754512275694829690","Mon Feb 05 14:39:28 +0000 2024","0","LPDP banyak yg ga mau pulang jd investasi bodong? Mending bayarin org yg bener mau kuliah jd dokter misal dgn imbal balik kontrak STRnya di kabupaten 3T. Makin jauh dari ibukota makin tinggi insentifnya. Dijamin banyak yg tertarik demi nabung buat ngelamar ayang ","1754515084813144328","","bujas__","in","follows you","0","1","0","https://x.com/bujas__/status/1754515084813144328","23299579","bujas__"
"1754512275694829690","Mon Feb 05 14:28:18 +0000 2024","1","Beberapa temen nakes enggan ke daerah karena mereka kuliahpun pakai uang sendiri dan tidak dibiayai oleh negara. Sehingga dia merasa tidak perlu mengabdi di daerah yg dia bahkan tidak kenal siapapun di daerah itu. Terkecuali kasih beasiswa yg banyak lalu kontrak seperti lpdp","1754512275694829690","","","in","follows you","0","1","0","https://x.com/bujas__/status/1754512275694829690","23299579","bujas__"
"1754512211534569683","Mon Feb 05 14:28:03 +0000 2024","0","Kalau gabut tuh jalan-jalan gt loh Jan bukannya nyari info kuliah lagi yg mudah dan murah Harusnya sekalian gas ngincer lpdp aja Jan https://t.co/rubBBS5yvt","1754512211534569683","https://pbs.twimg.com/media/GFlHjf8aMAAkCZI.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/sijametlewat/status/1754512211534569683","2232302300","sijametlewat"
"1754506626315551072","Mon Feb 05 14:05:51 +0000 2024","0","vibesnya kayak mahasiswa lpdp https://t.co/BiOLcMVctN","1754506626315551072","https://pbs.twimg.com/media/GFlCeotaoAAcwdG.jpg","","in","Neverland","0","0","0","https://x.com/vsoyager/status/1754506626315551072","2362382426","vsoyager"
"1754140313562821004","Mon Feb 05 13:48:06 +0000 2024","0","@hujanmiso + nyekolahin dokter di ln itu susah karena oenyakit indo dan luar berbeda harus belajar lagi di indonesia. Program itu bisa2 kek lpdp atau beasiswa lainnya yang milih ga balik indo dan bayar denda","1754502157452349844","","hujanmiso","in","ical ᵔ ᵕ ᵔ","0","1","0","https://x.com/icalovingly/status/1754502157452349844","1730275023796236288","icalovingly"
"1754148976948080685","Mon Feb 05 13:29:58 +0000 2024","0","@fahcoy @asfan_warah @Angga_permana08 @ainunnajib Mas mas wong beasiswa juga banyak bgt syaratnya kok kmrn aku nyoba ngambil LPDP aja harus punya ini itu akhirnya Gap year dulu buat menuhin syarat syaratnya","1754497595962212727","","fahcoy","in","","0","0","0","https://x.com/ilvmilf_/status/1754497595962212727","1405983023925927941","ilvmilf_"
"1754494377479799287","Mon Feb 05 13:17:11 +0000 2024","0","guys ada yg pernah ajuin lpdp dalam negeri dan lulus gak yaaa? mau tanya tanyaaa.","1754494377479799287","","","in","","0","0","0","https://x.com/drawandkiss/status/1754494377479799287","1609147192115363843","drawandkiss"
"1749576885389140184","Mon Feb 05 13:11:42 +0000 2024","1"," IELTS ALL SKILL PREMIUM Kelas IELTS all skill 1 Minggu free 2× IELTS Prediction Test sharing lolos beasiswa &amp; akses modul dan recording pembelajaran #TOEFL #IELTS #lesbahasainggris #lesielts #kursusbahasainggris #kursus #beasiswa #Scholarships #kursusielts #LPDP #course https://t.co/nEGSgRt5T8","1754493000368206001","https://pbs.twimg.com/media/GFk2Ee0aUAAjQqJ.jpg","xnhanaaa","in","","0","1","0","https://x.com/xnhanaaa/status/1754493000368206001","1338820612437864449","xnhanaaa"
"1750499718290162060","Mon Feb 05 12:56:48 +0000 2024","0","@jisurng biaya dari siapa. lpdp bukan","1754489250433929515","","jisurng","in","Choi T.O.P, endlessly ♥︎","0","1","0","https://x.com/wenncdy/status/1754489250433929515","1221870852888621058","wenncdy"
"1754488234573533421","Mon Feb 05 12:52:46 +0000 2024","0","AWIKWOK KEINGET SEHARI MENJADI DIRUT LPDP","1754488234573533421","","","in","naarm","0","1","0","https://x.com/txtfrommiyu/status/1754488234573533421","1417741284182171650","txtfrommiyu"
"1754487656891978153","Mon Feb 05 12:50:29 +0000 2024","0","Meski akhirnya aku lolos iisma tetep berhubungan baik!! Di lain program lomba juga aku coba cari mentor bahkan malah saling save nomor kontak. Sampai akhirnya si Kakak ini jadi awardee lpdp masih suka balas-balasan pesan. &lt;3","1754487659345641939","","piririyupi","in","","0","0","0","https://x.com/piririyupi/status/1754487659345641939","1655874266183921669","piririyupi"
"1754484803036905613","Mon Feb 05 12:43:42 +0000 2024","1","@palais_au Mon ado de 17 ans non plus ;-)","1754485950766362894","","palais_au","fr","Ploubalay","0","0","0","https://x.com/JYSnet/status/1754485950766362894","338354158","JYSnet"
"1754485421663494367","Mon Feb 05 12:41:35 +0000 2024","0","approve to LPDP lamaa betul","1754485421663494367","","","in","Mechau, Deutschland","0","0","0","https://x.com/hera_wr/status/1754485421663494367","231694873","hera_wr"
"1747930932982759850","Mon Feb 05 12:31:00 +0000 2024","0","Day 5 - Speaking part 1 Topic: Public transportation ‍️ Reply atau qrt jawaban versi kamu. #ambisverse #studytwt #studyacc #snbt #snbt2024 #masukptn #toefl #toeflitp #toeic #ielts #ieltsband9 #ieltsband8 #ieltsband7 #lpdp #lpdp2024 #iisma #iisma2024 #literasibahasainggris https://t.co/IuFhFb9MDd","1754482754539094464","https://pbs.twimg.com/media/GFkswsVbgAE5mAk.jpg","spacelearnersid","en","Indonesia","0","1","0","https://x.com/spacelearnersid/status/1754482754539094464","1598636633691394048","spacelearnersid"
"1754390758810153380","Mon Feb 05 12:29:31 +0000 2024","0","@collegemenfess Gpp masing-masing ada timeline-nya. Dulu pas dpt beasiswa yg lain pada masih muda aku udah mepet tua Tp menyenangkan tetep kok haha","1754482384848986606","","collegemenfess","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754482384848986606","1622049816535773187","LPDPgarislucu"
"1754339410584523112","Mon Feb 05 12:28:10 +0000 2024","3","@collegemenfess Intinya sih lakuin yg terbaik dgn situasi saat ini. Skripsi aku agak beda . Relatif baru di bidang. Suatu saat dpt peluang yg lumayan karena salah satu dosen inget ke aku krn ada dulu mahasiwa yang skripsinya menarik ttg hal ini . Akhirnya dpt benefit walau stlh tahunan ","1754482042283376842","","collegemenfess","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754482042283376842","1622049816535773187","LPDPgarislucu"
"1606256704680710144","Mon Feb 05 12:25:26 +0000 2024","0","Testi 273 Open jasa bayar Duolingo English Test (DET) untuk IISMA ICT beasiswa LPDP Afirmasi atau beasiswa lain Respon cepat bisa langsung klik link di bio ya! https://t.co/9Yh2preQ19","1754481353452879937","https://pbs.twimg.com/media/GFkrfVQbQAAw5I2.jpg","inhere_kila","in","","0","1","0","https://x.com/inhere_kila/status/1754481353452879937","1542830422148534272","inhere_kila"
"1754481215812575358","Mon Feb 05 12:24:53 +0000 2024","1","Yang butuh joki toefl ielts untuk seleksi IUP lpdp atau beasiswa lainnya boleh DM ya. #zonauang #zonaba #zonajajan #jokitoefl #jokiielts #lpdp","1754481215812575358","","","in","","0","0","0","https://x.com/lulusptnn/status/1754481215812575358","942685538","lulusptnn"
"1754477002680344783","Mon Feb 05 12:08:08 +0000 2024","0","PROOFREAD ESSAY LPDP Eunike menyediakan bantuan proofread 2x untuk 3 dokumen (Essay CV Penilaian Diri) Feedback maksimal H+1 Penilaian objektif sesuai kebutuhan LPDP Feedback kritis dan tidak bias Dinilai oleh awardee LPDP yang lulus one shot (1x coba) Setiap https://t.co/WMlvjAxOoo","1754477002680344783","https://pbs.twimg.com/amplify_video_thumb/1754476897885687808/img/bVcbGN0FWeIphYbm.jpg","","in","indonesia","0","1","0","https://x.com/eunike_putri/status/1754477002680344783","310692225","eunike_putri"
"1754128931521974755","Mon Feb 05 12:06:14 +0000 2024","0","@ezash Atau pas balik minta kerjaan","1754476523237830877","","ezash","in","Internesyenel","0","0","0","https://x.com/LPDPgarislucu/status/1754476523237830877","1622049816535773187","LPDPgarislucu"
"1754474750116770147","Mon Feb 05 11:59:11 +0000 2024","1","めっちゃ頭痛いんやけどなんで？","1754474750116770147","","","ja","東海地方","0","1","0","https://x.com/hShniYU9yy1LPDP/status/1754474750116770147","1066169285330882560","hShniYU9yy1LPDP"
"1732715247134515252","Mon Feb 05 11:15:53 +0000 2024","0","PEMBAHASAN Weekly practice | UM-PTN Practice Q8 #Poltek #ambisverse #studytwt #studyacc #utbk2024 #snbt2024 #sbmptn #utbk #snbt #masukptn #toefl #toeflitp #toeic #ielts #lpdp #lpdp2024 #tbi #tbippds #literasibahasainggris https://t.co/3vjI1Tu0Yu","1754463852715274674","https://pbs.twimg.com/media/GFkbkf3aYAAd_av.jpg","spacelearnersid","in","Indonesia","0","1","0","https://x.com/spacelearnersid/status/1754463852715274674","1598636633691394048","spacelearnersid"
"1754463213465600360","Mon Feb 05 11:13:21 +0000 2024","0","Temen sekelas yg deket ada 3. Semuanya LPDP ya Allah keren2 pada sih anak2 ini aaaakkk","1754463213465600360","","","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/litaskunuilayha/status/1754463213465600360","44061866","litaskunuilayha"
"1754461779340775541","Mon Feb 05 11:07:39 +0000 2024","3","IISMA! permisi mau nanya sender penerima beasiswa internal dari kampus bukan dr LPDP atau kemendikbud atau kampus merdeka. Ikut IISMA bisa kan ya? hikd tengkyu","1754461779340775541","","","in","","0","1","1","https://x.com/IISMAfess/status/1754461779340775541","1499958413467344896","IISMAfess"
"1754130038461788224","Mon Feb 05 10:51:23 +0000 2024","0","@yudhakhel Semoga ga lupa tujuan utama apalagi penerima lpdp Awal awal suka nonton gitu eh lama lama menjamur ga menarik lagi ","1754457686178189413","","yudhakhel","in","","0","0","0","https://x.com/Bonamj3/status/1754457686178189413","1555676128517722112","Bonamj3"
"1754129184702734486","Mon Feb 05 10:44:42 +0000 2024","0","@arman_dhani Heleh yg sekarang dibiayain LPDP aja jarang yg mau balik","1754456007139545184","","arman_dhani","in","","0","0","0","https://x.com/MokhamadRizkiFM/status/1754456007139545184","1559742653226397696","MokhamadRizkiFM"
"1754407063898488884","Mon Feb 05 10:31:56 +0000 2024","0","@hayukaastana bisa bro daftar di app yang namanya LPDP trus set di UGM UNY UPN dsb. Kalo succeed nanti auto login wkwk","1754452793505812792","","hayukaastana","in","青木ヶ原","0","0","0","https://x.com/Azh_hero/status/1754452793505812792","1055336422847049728","Azh_hero"
"1754423308668338410","Mon Feb 05 10:22:30 +0000 2024","0","@FallenXRPAngel You should watch the end of the cartoon :D","1754450417662955845","","FallenAngel_LFC","en","","0","0","0","https://x.com/LpdpMegusta/status/1754450417662955845","1443465467667128321","LpdpMegusta"
"1754450264482795893","Mon Feb 05 10:21:53 +0000 2024","46","Buen día Leprosos!!! Próximo partido Jueves 8/2 🆚 @RosarioCentral ️ Estadio Único de San Nicolás 19:30 hs https://t.co/eB3rvSCxKv","1754450264482795893","https://pbs.twimg.com/media/GFkPNn2XQAAm48H.jpg","","es","","1","0","4","https://x.com/LPDP1913/status/1754450264482795893","1745180285879062528","LPDP1913"
"1754448418481831956","Mon Feb 05 10:14:33 +0000 2024","0","tunggu aj besok gue apply s2 lpdp kedokteran hrus diacc pkoknya gmw tau","1754448418481831956","","","in","hongdae","0","0","0","https://x.com/aliboob_/status/1754448418481831956","1371011150662500353","aliboob_"
"1754422817687478601","Mon Feb 05 10:03:32 +0000 2024","0","@alvivuvevo Bismillah lpdp","1754445644373406075","","alvivuvevo","in","","0","1","0","https://x.com/hayaaaansa/status/1754445644373406075","1277282178716495872","hayaaaansa"
"1754444633768427800","Mon Feb 05 09:59:32 +0000 2024","0","2. Beasiswa Lembaga Pengelola Dana Pendidikan (LPDP) LPDP menyelenggarakan program beasiswa untuk jenjang S1 dan S3. Pendaftaran beasiswa dibagi menjadi 2 gelombang yaitu tahap 1 dari tanggal 11 Januari hingga 12 Februari 2024 dan tahap 2 dibuka mulai 19 Juni hingga 18 Juli","1754444637975290322","","AdiraFinanceID","in","Indonesia","0","1","0","https://x.com/AdiraFinanceID/status/1754444637975290322","2578289821","AdiraFinanceID"
"1754436073307177322","Mon Feb 05 09:48:40 +0000 2024","0","pantes ga keterima lpdp sorry gue hater.","1754441902861193393","","lapconq","in","🗣️Galvanized Steel Frame🗣️","0","0","0","https://x.com/lapconq/status/1754441902861193393","54535903","lapconq"
"1606256704680710144","Mon Feb 05 09:39:53 +0000 2024","0","Testi 272 Open jasa bayar Duolingo English Test (DET) untuk IISMA ICT beasiswa LPDP Afirmasi atau beasiswa lain Respon cepat bisa langsung klik link di bio ya! https://t.co/6dbLEiv6xX","1754439694761496594","https://pbs.twimg.com/media/GFkFmecaIAARXOw.jpg","inhere_kila","in","","0","1","0","https://x.com/inhere_kila/status/1754439694761496594","1542830422148534272","inhere_kila"
"1754152447604596841","Mon Feb 05 09:12:20 +0000 2024","0","@biscottiddies Kiriman skolah keluar negeri LPDP dibiayai negara gak mau balik ke Indonesia malah jadi baby sitter","1754432760129929291","","biscottiddies","in","","0","0","0","https://x.com/sushisurpirce/status/1754432760129929291","393870372","sushisurpirce"
"1754430079286055271","Mon Feb 05 09:09:20 +0000 2024","0","Maksudku apa hubungannya @margianta ga lolos lpdp dengan tweet di atas ??? I know.. Di kubu Anies banyak orang rasis terutama pendukung yg muslim fanatik. Di semua kubu perihal pendukung fanatik rasis mah selalu ada ga sih? Tinggal liat diamplifikasi media apa engga?","1754432007030091986","","catreonot","in","Okinawa-ken, Japan","0","2","0","https://x.com/catreonot/status/1754432007030091986","1439821712","catreonot"
"1754430079286055271","Mon Feb 05 09:01:41 +0000 2024","2","Padahal tweet yg quote pernyataan Anies di debat kemarin itu harmless tapi tetep aja ada orang sakit hati malah ngetweet: tolol banget lu pantes ga lolos lpdp https://t.co/iDErocXk5j","1754430079286055271","https://pbs.twimg.com/tweet_video_thumb/GFj82cXaMAAhQNo.jpg","","in","Okinawa-ken, Japan","0","3","2","https://x.com/catreonot/status/1754430079286055271","1439821712","catreonot"
"1753984051059519941","Mon Feb 05 08:45:00 +0000 2024","0","@amarielifolya @burtacing Wah klo lintas jurusan jrg gol d lpdp. Kalau soal saran saya ga ngeh ama awardee yg main X","1754425881236554193","","amarielifolya","in","","0","0","0","https://x.com/dataanow/status/1754425881236554193","1453543504009838593","dataanow"
"1754123381128225146","Mon Feb 05 08:28:13 +0000 2024","0","@PolJokesID Bapak Prabowo lupa kalau dia mau pangkas dana LPDP buat makan siang dan susu gratis. Semalam mau nambah FK pertanyaan duitnya dari mana.??? Saran sy mending lapangan kerja dan persyaratan cari kerja di kurangi terutama batas usia sedang jd capres dan wapres udah kakek bisa.","1754421657496936801","","PolJokesID","in","Makassar, Indonesia","0","0","0","https://x.com/Pejuang_hidup99/status/1754421657496936801","1657960623114944512","Pejuang_hidup99"
"1754123958801318366","Mon Feb 05 08:02:15 +0000 2024","0","@PolJokesID cari yg realistis aj. bangun fakultas ga bs setahun lgsg settle mau ksh beasiswa beneran tepat sasaran gak? beasiswa keluar kan uda ada LPDP tinggal atur budget kesana (not sth new). bangun RS sesuai std ibukota jg penting krn di daerah susah dapat akses yg bgs","1754415124281266368","","PolJokesID","in","","0","0","0","https://x.com/hnrysoe/status/1754415124281266368","2986437007","hnrysoe"
"1754412372956250224","Mon Feb 05 07:51:19 +0000 2024","4","Utak-atk anggaran terjadi di tahun terakhir pemerintahan Jokowi. Mulai dari dana LPDP hingga kenaikan gaji dirapel. #bisnisupdate #update #bisnis #text https://t.co/uwPdANuIAK","1754412372956250224","","","in","","0","0","1","https://x.com/kumparan/status/1754412372956250224","759692754985242625","kumparan"
"1754409151684563361","Mon Feb 05 07:38:31 +0000 2024","0","wonu lpdp","1754409151684563361","","","und","2x rd, Farewell, Neverland","0","0","0","https://x.com/kyeomieww/status/1754409151684563361","1475086347438198788","kyeomieww"
"1754406038164697180","Mon Feb 05 07:26:09 +0000 2024","0","Status Mahasiswa Aktif Kini Bisa Daftar LPDP Ini Caranya https://t.co/1yRLjWVoA6","1754406038164697180","","","in","pekanbaru","0","0","0","https://x.com/muhammadrokhim1/status/1754406038164697180","317631856","muhammadrokhim1"
"1754405977032699999","Mon Feb 05 07:25:54 +0000 2024","0","@LPDP_RI","1754405977032699999","","LPDP_RI","qam","Di","0","0","0","https://x.com/majaw3634/status/1754405977032699999","79326043","majaw3634"
